,face_engaged,face_glasses,face_happy,face_lefteyeclosed,face_lookingaway,face_mouthmoved,face_mouthopen,face_pitch,face_righteyeclosed,face_roll,face_yaw,hip_rot,index,shoulder_rot,ElbowLeftX,ElbowLeftY,ElbowLeftZ,ElbowRightX,ElbowRightY,ElbowRightZ,HeadX,HeadY,HeadZ,HipLeftX,HipLeftY,HipLeftZ,HipRightX,HipRightY,HipRightZ,NeckX,NeckY,NeckZ,ShoulderLeftX,ShoulderLeftY,ShoulderLeftZ,ShoulderRightX,ShoulderRightY,ShoulderRightZ,SpineBaseX,SpineBaseY,SpineBaseZ,SpineMidX,SpineMidY,SpineMidZ,SpineShoulderX,SpineShoulderY,SpineShoulderZ,WristLeftX,WristLeftY,WristLeftZ,WristRightX,WristRightY,WristRightZ,pedes_posX,pedes_posY,pedes_posZ
41,0,0,0,0,1,0,0,10,0,15,30,-0.36963706547822084,1,-0.47304163191020976,0.117323764,0.150545612,1.9938724,0.511063933,0.20297493,1.78839874,0.238622651,0.6670723,1.91878247,0.242036521,-0.0486448668,1.85889816,0.373850942,-0.0307782758,1.80782723,0.3018267,0.5441242,1.92734849,0.140223414,0.4004637,1.981065,0.432447165,0.425928175,1.83150542,0.3138567,-0.04046102,1.86835957,0.308690637,0.25799492,1.90387225,0.303842485,0.474214554,1.92355847,0.0525586456,-0.04647476,1.8851496,0.485162854,-0.0211055987,1.61651456,0.308690637,0.25799492,1.90387225
42,0,0,0,0,1,0,0,10,0,15,35,-0.3694462687121888,1,-0.47267473905322405,0.117187493,0.150454983,1.99378157,0.510943651,0.2029434,1.78837347,0.238540992,0.667086363,1.91873157,0.241807833,-0.0485942177,1.858891,0.373646766,-0.0307552889,1.80783951,0.301719546,0.5441305,1.92726386,0.140063182,0.400521457,1.98095691,0.432350069,0.425952941,1.83150029,0.313628167,-0.0404240228,1.8683604,0.3085292,0.25801453,1.90382552,0.303723067,0.474224,1.92348313,0.0525964126,-0.0463423431,1.8850975,0.484853327,-0.021295324,1.61672449,0.3085292,0.25801453,1.90382552
43,0,0,0,0,1,0,0,-30,0,-15,35,0.03771043289904359,3,-0.06193116599237892,-0.841466963,0.06626538,1.41235375,-0.458030552,0.07538336,1.40437484,-0.6759548,0.361330181,1.20576167,-0.720627248,-0.0126638841,1.51361907,-0.610111237,-0.006458243,1.51778865,-0.645397544,0.286866933,1.27907336,-0.821238756,0.214173838,1.35698771,-0.536736131,0.249606654,1.33934557,-0.6746236,-0.0102069564,1.53615785,-0.663229,0.142179862,1.4101851,-0.6510067,0.2520979,1.31281531,-0.810061157,-0.09448489,1.48073816,-0.4992649,-0.102424778,1.44552183,-0.663229,0.142179862,1.4101851
44,0,0,0,0,1,0,0,10,0,15,35,-0.3694462687121888,1,-0.47267473905322405,0.117187493,0.150454983,1.99378157,0.510943651,0.2029434,1.78837347,0.238540992,0.667086363,1.91873157,0.241807833,-0.0485942177,1.858891,0.373646766,-0.0307552889,1.80783951,0.301719546,0.5441305,1.92726386,0.140063182,0.400521457,1.98095691,0.432350069,0.425952941,1.83150029,0.313628167,-0.0404240228,1.8683604,0.3085292,0.25801453,1.90382552,0.303723067,0.474224,1.92348313,0.0525964126,-0.0463423431,1.8850975,0.484853327,-0.021295324,1.61672449,0.3085292,0.25801453,1.90382552
45,0,0,0,0,1,0,0,-30,0,-15,35,0.03771043289904359,3,-0.06193116599237892,-0.841466963,0.06626538,1.41235375,-0.458030552,0.07538336,1.40437484,-0.6759548,0.361330181,1.20576167,-0.720627248,-0.0126638841,1.51361907,-0.610111237,-0.006458243,1.51778865,-0.645397544,0.286866933,1.27907336,-0.821238756,0.214173838,1.35698771,-0.536736131,0.249606654,1.33934557,-0.6746236,-0.0102069564,1.53615785,-0.663229,0.142179862,1.4101851,-0.6510067,0.2520979,1.31281531,-0.810061157,-0.09448489,1.48073816,-0.4992649,-0.102424778,1.44552183,-0.663229,0.142179862,1.4101851
46,0,0,0,0,1,0,0,10,0,15,30,-0.36978640071940566,1,-0.47247755540996567,0.117106058,0.150410429,1.99364507,0.5107208,0.202877343,1.78834128,0.238381863,0.6670272,1.91836989,0.241682827,-0.04856152,1.85886419,0.373484969,-0.0307007283,1.80777538,0.301630646,0.54418087,1.92723775,0.13983503,0.4005285,1.98091471,0.432271838,0.4259653,1.83145416,0.313476652,-0.04037996,1.86831343,0.3084042,0.2580645,1.90378857,0.30362463,0.474274874,1.9234544,0.0525794923,-0.0461778939,1.8851012,0.4846456,-0.0215010662,1.61687279,0.3084042,0.2580645,1.90378857
47,0,0,0,0,1,0,0,10,0,15,30,-0.36978640071940566,1,-0.47247755540996567,0.117106058,0.150410429,1.99364507,0.5107208,0.202877343,1.78834128,0.238381863,0.6670272,1.91836989,0.241682827,-0.04856152,1.85886419,0.373484969,-0.0307007283,1.80777538,0.301630646,0.54418087,1.92723775,0.13983503,0.4005285,1.98091471,0.432271838,0.4259653,1.83145416,0.313476652,-0.04037996,1.86831343,0.3084042,0.2580645,1.90378857,0.30362463,0.474274874,1.9234544,0.0525794923,-0.0461778939,1.8851012,0.4846456,-0.0215010662,1.61687279,0.3084042,0.2580645,1.90378857
48,0,0,0,0,1,0,0,10,0,15,35,-0.36919598829170375,1,-0.47219771148912504,0.117009357,0.150658682,1.993466,0.51056993,0.202912092,1.788257,0.238279641,0.6671646,1.91817486,0.2414726,-0.0484847762,1.85885346,0.373315,-0.0306784213,1.80783856,0.301474661,0.5441848,1.92714739,0.1397121,0.4007081,1.98080587,0.4322149,0.4259852,1.83141482,0.313282728,-0.0403320454,1.8683393,0.308231533,0.258089,1.90375638,0.3034647,0.474284053,1.92337918,0.0525653437,-0.04610382,1.88514435,0.484457225,-0.0215555858,1.61690891,0.308231533,0.258089,1.90375638
49,0,0,0,0,1,0,0,10,0,15,35,-0.36919598829170375,1,-0.47219771148912504,0.117009357,0.150658682,1.993466,0.51056993,0.202912092,1.788257,0.238279641,0.6671646,1.91817486,0.2414726,-0.0484847762,1.85885346,0.373315,-0.0306784213,1.80783856,0.301474661,0.5441848,1.92714739,0.1397121,0.4007081,1.98080587,0.4322149,0.4259852,1.83141482,0.313282728,-0.0403320454,1.8683393,0.308231533,0.258089,1.90375638,0.3034647,0.474284053,1.92337918,0.0525653437,-0.04610382,1.88514435,0.484457225,-0.0215555858,1.61690891,0.308231533,0.258089,1.90375638
50,0,0,0,0,1,0,0,10,0,15,30,-0.3691115235887018,1,-0.47214254220840346,0.116940677,0.150663644,1.993462,0.510421,0.202866316,1.78829157,0.238182768,0.667306542,1.91799831,0.24130176,-0.0484142,1.858856,0.373101145,-0.03061975,1.80787051,0.3014421,0.544172764,1.92713535,0.13955988,0.400808215,1.98077679,0.432130277,0.425985515,1.83137155,0.31308198,-0.04026555,1.8683542,0.3081328,0.258101881,1.90375137,0.303419769,0.4742761,1.9233681,0.0525293425,-0.0461289175,1.885145,0.484340072,-0.0215831287,1.616908,0.3081328,0.258101881,1.90375137
51,0,0,0,0,1,0,0,10,0,15,30,-0.3691115235887018,1,-0.47214254220840346,0.116940677,0.150663644,1.993462,0.510421,0.202866316,1.78829157,0.238182768,0.667306542,1.91799831,0.24130176,-0.0484142,1.858856,0.373101145,-0.03061975,1.80787051,0.3014421,0.544172764,1.92713535,0.13955988,0.400808215,1.98077679,0.432130277,0.425985515,1.83137155,0.31308198,-0.04026555,1.8683542,0.3081328,0.258101881,1.90375137,0.303419769,0.4742761,1.9233681,0.0525293425,-0.0461289175,1.885145,0.484340072,-0.0215831287,1.616908,0.3081328,0.258101881,1.90375137
52,0,0,0,0,1,0,0,5,0,10,30,-0.36723552177694513,1,-0.4717219721220035,0.116710812,0.1507054,1.99321127,0.510153532,0.202831313,1.787994,0.238025,0.667219,1.91750908,0.241094828,-0.0484715328,1.85848677,0.372981846,-0.0306818057,1.80775166,0.301267,0.544220269,1.92686331,0.139324591,0.4006813,1.980475,0.432001829,0.4259695,1.83117032,0.31291464,-0.0403306857,1.868124,0.3079545,0.258094877,1.90350211,0.3032422,0.474310428,1.92310178,0.0522086322,-0.04641421,1.88455975,0.484218538,-0.0217632037,1.61678,0.3079545,0.258094877,1.90350211
53,0,0,0,0,1,0,0,5,0,10,30,-0.36723552177694513,1,-0.4717219721220035,0.116710812,0.1507054,1.99321127,0.510153532,0.202831313,1.787994,0.238025,0.667219,1.91750908,0.241094828,-0.0484715328,1.85848677,0.372981846,-0.0306818057,1.80775166,0.301267,0.544220269,1.92686331,0.139324591,0.4006813,1.980475,0.432001829,0.4259695,1.83117032,0.31291464,-0.0403306857,1.868124,0.3079545,0.258094877,1.90350211,0.3032422,0.474310428,1.92310178,0.0522086322,-0.04641421,1.88455975,0.484218538,-0.0217632037,1.61678,0.3079545,0.258094877,1.90350211
54,0,0,0,0,1,0,0,5,0,10,30,-0.36793154953102736,1,-0.47211146052748104,0.116640367,0.150745362,1.99317634,0.5099648,0.202671468,1.787838,0.237905025,0.6671828,1.9173187,0.240938768,-0.0484459437,1.85844886,0.372749329,-0.030624738,1.80763781,0.301041067,0.5442237,1.92660868,0.139259622,0.400689125,1.98043048,0.4317983,0.425971627,1.8310529,0.3127133,-0.0402897447,1.86804843,0.307735443,0.258120745,1.90334749,0.3030165,0.4743204,1.92287421,0.0520399474,-0.0464730822,1.88439882,0.4839992,-0.0219393112,1.61664486,0.307735443,0.258120745,1.90334749
55,0,0,0,0,1,0,0,5,0,10,30,-0.36793154953102736,1,-0.47211146052748104,0.116640367,0.150745362,1.99317634,0.5099648,0.202671468,1.787838,0.237905025,0.6671828,1.9173187,0.240938768,-0.0484459437,1.85844886,0.372749329,-0.030624738,1.80763781,0.301041067,0.5442237,1.92660868,0.139259622,0.400689125,1.98043048,0.4317983,0.425971627,1.8310529,0.3127133,-0.0402897447,1.86804843,0.307735443,0.258120745,1.90334749,0.3030165,0.4743204,1.92287421,0.0520399474,-0.0464730822,1.88439882,0.4839992,-0.0219393112,1.61664486,0.307735443,0.258120745,1.90334749
56,0,0,0,0,1,0,0,10,0,15,35,-0.3672206870736298,1,-0.4720876085589931,0.116460286,0.150693625,1.993249,0.5097092,0.20247665,1.78767884,0.237803936,0.667217135,1.91728663,0.240812525,-0.0483919233,1.8584137,0.3726242,-0.0305919368,1.80770981,0.3009664,0.5442497,1.926517,0.139026612,0.400754243,1.98049128,0.431665659,0.425933361,1.83107126,0.312591672,-0.040248476,1.86806309,0.30764246,0.258152038,1.90331161,0.302937567,0.474347562,1.92279851,0.0518742055,-0.0465735681,1.88432229,0.4837201,-0.0222109687,1.61658669,0.30764246,0.258152038,1.90331161
57,0,0,0,0,1,0,0,10,0,15,35,-0.3672206870736298,1,-0.4720876085589931,0.116460286,0.150693625,1.993249,0.5097092,0.20247665,1.78767884,0.237803936,0.667217135,1.91728663,0.240812525,-0.0483919233,1.8584137,0.3726242,-0.0305919368,1.80770981,0.3009664,0.5442497,1.926517,0.139026612,0.400754243,1.98049128,0.431665659,0.425933361,1.83107126,0.312591672,-0.040248476,1.86806309,0.30764246,0.258152038,1.90331161,0.302937567,0.474347562,1.92279851,0.0518742055,-0.0465735681,1.88432229,0.4837201,-0.0222109687,1.61658669,0.30764246,0.258152038,1.90331161
58,0,0,0,0,1,0,0,5,0,15,35,-0.36676749784646284,1,-0.47179934723267714,0.1163008,0.15069212,1.993312,0.5095414,0.20240137,1.78769243,0.237540126,0.667463243,1.91709554,0.240629628,-0.04834241,1.85842371,0.372507125,-0.0305551812,1.8077631,0.300862819,0.5442731,1.92647946,0.138966292,0.400846779,1.98043442,0.431596458,0.4259354,1.83112526,0.312438458,-0.04020492,1.86809492,0.30751127,0.258185565,1.90330529,0.302826732,0.47437346,1.922768,0.0517159738,-0.04661285,1.88431466,0.4835548,-0.0223160461,1.6166327,0.30751127,0.258185565,1.90330529
59,0,0,0,0,1,0,0,5,0,15,35,-0.36676749784646284,1,-0.47179934723267714,0.1163008,0.15069212,1.993312,0.5095414,0.20240137,1.78769243,0.237540126,0.667463243,1.91709554,0.240629628,-0.04834241,1.85842371,0.372507125,-0.0305551812,1.8077631,0.300862819,0.5442731,1.92647946,0.138966292,0.400846779,1.98043442,0.431596458,0.4259354,1.83112526,0.312438458,-0.04020492,1.86809492,0.30751127,0.258185565,1.90330529,0.302826732,0.47437346,1.922768,0.0517159738,-0.04661285,1.88431466,0.4835548,-0.0223160461,1.6166327,0.30751127,0.258185565,1.90330529
60,0,0,0,0,1,0,0,10,0,15,30,-0.36612894243748545,1,-0.47185971594179854,0.116073467,0.150673687,1.99324811,0.5092368,0.202117071,1.78729725,0.237320378,0.6673188,1.91672838,0.240404129,-0.04836496,1.85830653,0.372336179,-0.0305610448,1.80772161,0.3007498,0.544272,1.92638576,0.138871312,0.400957376,1.98030651,0.431313246,0.425801843,1.83107114,0.312232167,-0.0402188674,1.86801517,0.307347775,0.258180052,1.90321577,0.3027008,0.4743717,1.92267489,0.0515261255,-0.0467346646,1.88406408,0.4829846,-0.02265249,1.61633754,0.307347775,0.258180052,1.90321577
61,0,0,0,0,1,0,0,-20,0,-10,30,0.04333095458576598,3,0.02379390820213058,-0.84475857,0.0712852851,1.49010181,-0.4667423,0.0800612345,1.49674129,-0.6543477,0.425579816,1.30194688,-0.7448078,0.005425104,1.55099821,-0.624125063,0.00394072244,1.55623078,-0.6411282,0.3496415,1.37638,-0.8213591,0.25934425,1.42871153,-0.5234761,0.275278568,1.43580067,-0.6935089,0.00455310242,1.57438052,-0.6698676,0.17638059,1.4763025,-0.6489631,0.306736857,1.402502,-0.838174462,-0.08889096,1.50998533,-0.49196896,-0.0873473361,1.51507318,-0.6698676,0.17638059,1.4763025
62,0,0,0,0,1,0,0,10,0,15,30,-0.36612894243748545,1,-0.47185971594179854,0.116073467,0.150673687,1.99324811,0.5092368,0.202117071,1.78729725,0.237320378,0.6673188,1.91672838,0.240404129,-0.04836496,1.85830653,0.372336179,-0.0305610448,1.80772161,0.3007498,0.544272,1.92638576,0.138871312,0.400957376,1.98030651,0.431313246,0.425801843,1.83107114,0.312232167,-0.0402188674,1.86801517,0.307347775,0.258180052,1.90321577,0.3027008,0.4743717,1.92267489,0.0515261255,-0.0467346646,1.88406408,0.4829846,-0.02265249,1.61633754,0.307347775,0.258180052,1.90321577
63,0,0,0,0,1,0,0,-20,0,-10,30,0.04333095458576598,3,0.02379390820213058,-0.84475857,0.0712852851,1.49010181,-0.4667423,0.0800612345,1.49674129,-0.6543477,0.425579816,1.30194688,-0.7448078,0.005425104,1.55099821,-0.624125063,0.00394072244,1.55623078,-0.6411282,0.3496415,1.37638,-0.8213591,0.25934425,1.42871153,-0.5234761,0.275278568,1.43580067,-0.6935089,0.00455310242,1.57438052,-0.6698676,0.17638059,1.4763025,-0.6489631,0.306736857,1.402502,-0.838174462,-0.08889096,1.50998533,-0.49196896,-0.0873473361,1.51507318,-0.6698676,0.17638059,1.4763025
64,0,0,0,0,1,0,0,10,0,15,30,-0.36514281903883516,1,-0.4717828508990751,0.115921572,0.150714889,1.993254,0.508877754,0.201950863,1.78707755,0.237193257,0.667396,1.91655815,0.240033418,-0.0484607555,1.85828733,0.3719955,-0.03071374,1.80784011,0.30057773,0.544270933,1.92628264,0.138712958,0.400879174,1.98030818,0.431172818,0.425676167,1.831092,0.3118704,-0.0403437279,1.86806118,0.3070961,0.258129627,1.903177,0.302511632,0.4743599,1.92258716,0.0512371436,-0.0471570157,1.8836261,0.4815845,-0.02305106,1.6165837,0.3070961,0.258129627,1.903177
65,0,0,0,0,1,0,0,-20,0,-15,30,0.06937918197769127,3,0.047533987493991986,-0.8493684,0.0824843347,1.49555433,-0.4704493,0.08417715,1.51584792,-0.651960135,0.4389857,1.32453787,-0.7493533,0.009622912,1.55824459,-0.6284435,0.006811866,1.5666467,-0.644268155,0.3572323,1.38926446,-0.820166945,0.267120242,1.43794811,-0.523921847,0.281167269,1.45204043,-0.6980453,0.008267636,1.58319712,-0.6738129,0.184401408,1.48978794,-0.6523151,0.3147232,1.41572487,-0.843765,-0.07824819,1.51227391,-0.5014788,-0.0936289,1.52990472,-0.6738129,0.184401408,1.48978794
66,0,0,0,0,1,0,0,10,0,15,30,-0.36514281903883516,1,-0.4717828508990751,0.115921572,0.150714889,1.993254,0.508877754,0.201950863,1.78707755,0.237193257,0.667396,1.91655815,0.240033418,-0.0484607555,1.85828733,0.3719955,-0.03071374,1.80784011,0.30057773,0.544270933,1.92628264,0.138712958,0.400879174,1.98030818,0.431172818,0.425676167,1.831092,0.3118704,-0.0403437279,1.86806118,0.3070961,0.258129627,1.903177,0.302511632,0.4743599,1.92258716,0.0512371436,-0.0471570157,1.8836261,0.4815845,-0.02305106,1.6165837,0.3070961,0.258129627,1.903177
67,0,0,0,0,1,0,0,-20,0,-15,30,0.06937918197769127,3,0.047533987493991986,-0.8493684,0.0824843347,1.49555433,-0.4704493,0.08417715,1.51584792,-0.651960135,0.4389857,1.32453787,-0.7493533,0.009622912,1.55824459,-0.6284435,0.006811866,1.5666467,-0.644268155,0.3572323,1.38926446,-0.820166945,0.267120242,1.43794811,-0.523921847,0.281167269,1.45204043,-0.6980453,0.008267636,1.58319712,-0.6738129,0.184401408,1.48978794,-0.6523151,0.3147232,1.41572487,-0.843765,-0.07824819,1.51227391,-0.5014788,-0.0936289,1.52990472,-0.6738129,0.184401408,1.48978794
68,0,0,0,0,1,0,0,10,0,15,30,-0.36538930379148443,1,-0.4721493107387923,0.115489289,0.150390044,1.993265,0.508127749,0.20150727,1.786653,0.236915812,0.6674609,1.91640925,0.239394248,-0.0484875329,1.858377,0.371335536,-0.0308313165,1.80790043,0.30007866,0.544114053,1.92612576,0.138375431,0.400856555,1.98047853,0.430845946,0.4254366,1.8311218,0.31120044,-0.0404173248,1.86813426,0.306509435,0.2580127,1.90313148,0.3019904,0.474213064,1.92245746,0.05118945,-0.04700393,1.883798,0.4798859,-0.0236175414,1.61646616,0.306509435,0.2580127,1.90313148
69,0,0,0,0,1,1,0,-15,1,-10,25,0.09937020569401969,3,0.07924190402934157,-0.8543783,0.0867018253,1.50310314,-0.474298358,0.0890379548,1.533411,-0.650047,0.450688034,1.34839666,-0.7529733,0.012303344,1.56542194,-0.631281257,0.009213654,1.57755446,-0.6476549,0.367307842,1.41175258,-0.821946,0.2750537,1.4525131,-0.52509594,0.288460135,1.47608542,-0.7013497,0.0108926408,1.59219992,-0.6767479,0.190678641,1.50460029,-0.655555546,0.323822379,1.43606746,-0.8490959,-0.07387389,1.5209558,-0.5067643,-0.09090735,1.542703,-0.6767479,0.190678641,1.50460029
70,0,0,0,0,1,0,0,10,0,15,30,-0.36538930379148443,1,-0.4721493107387923,0.115489289,0.150390044,1.993265,0.508127749,0.20150727,1.786653,0.236915812,0.6674609,1.91640925,0.239394248,-0.0484875329,1.858377,0.371335536,-0.0308313165,1.80790043,0.30007866,0.544114053,1.92612576,0.138375431,0.400856555,1.98047853,0.430845946,0.4254366,1.8311218,0.31120044,-0.0404173248,1.86813426,0.306509435,0.2580127,1.90313148,0.3019904,0.474213064,1.92245746,0.05118945,-0.04700393,1.883798,0.4798859,-0.0236175414,1.61646616,0.306509435,0.2580127,1.90313148
71,0,0,0,0,1,1,0,-15,1,-10,25,0.09937020569401969,3,0.07924190402934157,-0.8543783,0.0867018253,1.50310314,-0.474298358,0.0890379548,1.533411,-0.650047,0.450688034,1.34839666,-0.7529733,0.012303344,1.56542194,-0.631281257,0.009213654,1.57755446,-0.6476549,0.367307842,1.41175258,-0.821946,0.2750537,1.4525131,-0.52509594,0.288460135,1.47608542,-0.7013497,0.0108926408,1.59219992,-0.6767479,0.190678641,1.50460029,-0.655555546,0.323822379,1.43606746,-0.8490959,-0.07387389,1.5209558,-0.5067643,-0.09090735,1.542703,-0.6767479,0.190678641,1.50460029
72,0,0,0,0,1,0,0,10,0,15,40,-0.36639019865780487,1,-0.47215947781798534,0.115322508,0.150260448,1.99333572,0.507350862,0.201457217,1.78644383,0.236789688,0.6675767,1.916449,0.238441139,-0.0484415554,1.85865128,0.370537,-0.0308424365,1.807964,0.2996938,0.5439925,1.92609179,0.138238147,0.400754154,1.98052788,0.4305949,0.425237566,1.83122551,0.310305834,-0.04040133,1.86829615,0.305890441,0.257943422,1.903179,0.301551968,0.474102,1.92244065,0.0511349067,-0.0469797142,1.8838526,0.476190925,-0.0238024052,1.61692894,0.305890441,0.257943422,1.903179
73,0,0,0,0,1,1,0,-15,1,-5,20,0.11185842080580498,3,0.10700295492945898,-0.8602589,0.09089221,1.51381922,-0.481361449,0.0951039,1.55771565,-0.65138334,0.461818725,1.37004411,-0.757104337,0.0145611726,1.57578,-0.634281754,0.0112158209,1.58957636,-0.6538476,0.3779135,1.43282712,-0.8232453,0.2844452,1.46767461,-0.5287902,0.294301361,1.499303,-0.704931855,0.0130665218,1.60351419,-0.6813154,0.197268054,1.52126992,-0.661329448,0.3334917,1.45619154,-0.8534762,-0.07415943,1.53131807,-0.513956845,-0.08615835,1.56219506,-0.6813154,0.197268054,1.52126992
74,0,0,0,0,1,0,0,10,0,15,40,-0.36639019865780487,1,-0.47215947781798534,0.115322508,0.150260448,1.99333572,0.507350862,0.201457217,1.78644383,0.236789688,0.6675767,1.916449,0.238441139,-0.0484415554,1.85865128,0.370537,-0.0308424365,1.807964,0.2996938,0.5439925,1.92609179,0.138238147,0.400754154,1.98052788,0.4305949,0.425237566,1.83122551,0.310305834,-0.04040133,1.86829615,0.305890441,0.257943422,1.903179,0.301551968,0.474102,1.92244065,0.0511349067,-0.0469797142,1.8838526,0.476190925,-0.0238024052,1.61692894,0.305890441,0.257943422,1.903179
75,0,0,0,0,1,1,0,-15,1,-5,20,0.11185842080580498,3,0.10700295492945898,-0.8602589,0.09089221,1.51381922,-0.481361449,0.0951039,1.55771565,-0.65138334,0.461818725,1.37004411,-0.757104337,0.0145611726,1.57578,-0.634281754,0.0112158209,1.58957636,-0.6538476,0.3779135,1.43282712,-0.8232453,0.2844452,1.46767461,-0.5287902,0.294301361,1.499303,-0.704931855,0.0130665218,1.60351419,-0.6813154,0.197268054,1.52126992,-0.661329448,0.3334917,1.45619154,-0.8534762,-0.07415943,1.53131807,-0.513956845,-0.08615835,1.56219506,-0.6813154,0.197268054,1.52126992
76,0,0,0,0,1,0,0,10,0,15,30,-0.36818701602829784,1,-0.47424791005438816,0.115081057,0.150158,1.99358571,0.5063363,0.201619714,1.78651667,0.236416563,0.667807937,1.91690254,0.237235934,-0.0484885871,1.8592062,0.369327545,-0.0309287272,1.808248,0.299176484,0.5438611,1.92626023,0.137729988,0.400252044,1.98136485,0.429948181,0.425064117,1.831363,0.309071779,-0.04046936,1.86871243,0.3050298,0.25783217,1.90346408,0.3009534,0.473973185,1.92263591,0.0510662273,-0.0469800159,1.8839072,0.4711422,-0.0234867837,1.61756134,0.3050298,0.25783217,1.90346408
77,0,0,0,1,1,1,0,-10,1,-10,20,0.1555475157111474,3,0.10706023641697557,-0.8687765,0.0960708857,1.52794909,-0.487415254,0.102077737,1.58090615,-0.6595813,0.4592044,1.41792965,-0.7612258,0.015741894,1.58860457,-0.63894403,0.0138967009,1.6077801,-0.673015,0.3674622,1.49481225,-0.8234211,0.2843269,1.46764016,-0.5288419,0.294260144,1.49929893,-0.709288359,0.01496726,1.618963,-0.6936138,0.194610715,1.56334043,-0.6789692,0.324963957,1.51392579,-0.861476839,-0.07795687,1.55147946,-0.5159912,-0.07210737,1.58471417,-0.6936138,0.194610715,1.56334043
78,0,0,0,0,1,0,0,10,0,15,30,-0.36818701602829784,1,-0.47424791005438816,0.115081057,0.150158,1.99358571,0.5063363,0.201619714,1.78651667,0.236416563,0.667807937,1.91690254,0.237235934,-0.0484885871,1.8592062,0.369327545,-0.0309287272,1.808248,0.299176484,0.5438611,1.92626023,0.137729988,0.400252044,1.98136485,0.429948181,0.425064117,1.831363,0.309071779,-0.04046936,1.86871243,0.3050298,0.25783217,1.90346408,0.3009534,0.473973185,1.92263591,0.0510662273,-0.0469800159,1.8839072,0.4711422,-0.0234867837,1.61756134,0.3050298,0.25783217,1.90346408
79,0,0,0,1,1,1,0,-10,1,-10,20,0.1555475157111474,3,0.10706023641697557,-0.8687765,0.0960708857,1.52794909,-0.487415254,0.102077737,1.58090615,-0.6595813,0.4592044,1.41792965,-0.7612258,0.015741894,1.58860457,-0.63894403,0.0138967009,1.6077801,-0.673015,0.3674622,1.49481225,-0.8234211,0.2843269,1.46764016,-0.5288419,0.294260144,1.49929893,-0.709288359,0.01496726,1.618963,-0.6936138,0.194610715,1.56334043,-0.6789692,0.324963957,1.51392579,-0.861476839,-0.07795687,1.55147946,-0.5159912,-0.07210737,1.58471417,-0.6936138,0.194610715,1.56334043
80,0,0,0,0,1,0,0,10,0,15,35,-0.3718003909901767,1,-0.4745604355453298,0.114902563,0.150169268,1.99389613,0.5040078,0.202409774,1.7866168,0.236221,0.667878866,1.9172157,0.235773459,-0.0484250449,1.86013818,0.367958874,-0.0309686717,1.80859435,0.298544645,0.5438442,1.926673,0.137507945,0.400033683,1.981523,0.429376423,0.425000131,1.83158541,0.307637453,-0.0404600874,1.86933184,0.304007351,0.257828772,1.90398824,0.3002274,0.473959446,1.92307734,0.05096325,-0.047161594,1.88406861,0.465672851,-0.02294584,1.618684,0.304007351,0.257828772,1.90398824
81,0,0,0,0,1,1,0,-10,1,-10,20,0.18823305117760972,3,0.1594178532567803,-0.8788669,0.101757593,1.544941,-0.495651245,0.109434038,1.6049577,-0.6630578,0.472575516,1.440565,-0.76979506,0.0181880966,1.606671,-0.6488117,0.0155822691,1.62971687,-0.67712456,0.371778041,1.5098027,-0.8366754,0.304856449,1.51606977,-0.5434867,0.3066142,1.5632093,-0.718508542,0.0171162,1.63906288,-0.698925853,0.197095871,1.57721412,-0.6831478,0.328732848,1.52784479,-0.8685588,-0.07753994,1.56629622,-0.5213478,-0.0669889152,1.60275447,-0.698925853,0.197095871,1.57721412
82,0,0,0,0,1,0,0,10,0,15,35,-0.3718003909901767,1,-0.4745604355453298,0.114902563,0.150169268,1.99389613,0.5040078,0.202409774,1.7866168,0.236221,0.667878866,1.9172157,0.235773459,-0.0484250449,1.86013818,0.367958874,-0.0309686717,1.80859435,0.298544645,0.5438442,1.926673,0.137507945,0.400033683,1.981523,0.429376423,0.425000131,1.83158541,0.307637453,-0.0404600874,1.86933184,0.304007351,0.257828772,1.90398824,0.3002274,0.473959446,1.92307734,0.05096325,-0.047161594,1.88406861,0.465672851,-0.02294584,1.618684,0.304007351,0.257828772,1.90398824
83,0,0,0,0,1,1,0,-10,1,-10,20,0.18823305117760972,3,0.1594178532567803,-0.8788669,0.101757593,1.544941,-0.495651245,0.109434038,1.6049577,-0.6630578,0.472575516,1.440565,-0.76979506,0.0181880966,1.606671,-0.6488117,0.0155822691,1.62971687,-0.67712456,0.371778041,1.5098027,-0.8366754,0.304856449,1.51606977,-0.5434867,0.3066142,1.5632093,-0.718508542,0.0171162,1.63906288,-0.698925853,0.197095871,1.57721412,-0.6831478,0.328732848,1.52784479,-0.8685588,-0.07753994,1.56629622,-0.5213478,-0.0669889152,1.60275447,-0.698925853,0.197095871,1.57721412
84,0,0,0,0,1,0,0,10,0,15,30,-0.3783267040569401,1,-0.47892537252900524,0.11450123,0.149656579,1.995095,0.5021997,0.202234089,1.78631449,0.234973833,0.668738067,1.919449,0.234022692,-0.04815496,1.86156654,0.365969539,-0.0308585875,1.80912113,0.297831833,0.543965638,1.92736554,0.136438161,0.399880856,1.98357725,0.428359956,0.424812526,1.83199811,0.305755228,-0.0402717143,1.8702848,0.302752256,0.257986158,1.9048183,0.299388319,0.47408995,1.92380476,0.05108758,-0.04696901,1.88506007,0.458177477,-0.0243265741,1.62148309,0.302752256,0.257986158,1.9048183
