,face_engaged,face_glasses,face_happy,face_lefteyeclosed,face_lookingaway,face_mouthmoved,face_mouthopen,face_pitch,face_righteyeclosed,face_roll,face_size,face_yaw,hip_rot,index,shoulder_rot,ElbowLeftX,ElbowLeftY,ElbowLeftZ,ElbowRightX,ElbowRightY,ElbowRightZ,HeadX,HeadY,HeadZ,HipLeftX,HipLeftY,HipLeftZ,HipRightX,HipRightY,HipRightZ,NeckX,NeckY,NeckZ,ShoulderLeftX,ShoulderLeftY,ShoulderLeftZ,ShoulderRightX,ShoulderRightY,ShoulderRightZ,SpineBaseX,SpineBaseY,SpineBaseZ,SpineMidX,SpineMidY,SpineMidZ,SpineShoulderX,SpineShoulderY,SpineShoulderZ,WristLeftX,WristLeftY,WristLeftZ,WristRightX,WristRightY,WristRightZ,pedes_posX,pedes_posY,pedes_posZ
258,no,unknown,unknown,unknown,yes,unknown,unknown,30,unknown,5,0.0,35,-0.1074603630585949,3,-0.17935261971438954,-0.147491351,0.203976035,0.8715152,0.01974543,0.0532025881,0.8772204,-0.116706379,0.268855065,0.9408591,-0.300773174,-0.0327933468,1.02638054,-0.245378762,-0.07446557,1.02040482,-0.103588626,0.197096273,0.9499469,-0.208360016,0.148567975,0.9743673,-0.06218923,0.136671066,0.94786644,-0.277712226,-0.05446654,1.04030252,-0.190119654,0.07333858,0.998209655,-0.12506333,0.166822657,0.963095248,-0.154748663,0.08232788,0.917403638,-0.107737124,0.0601819754,0.9019214,-0.190119654,0.07333858,0.998209655
259,no,unknown,unknown,unknown,yes,unknown,unknown,30,unknown,5,0.0,30,-0.10473102405344732,3,-0.1787054400525142,-0.147564188,0.203721642,0.8712731,0.019689925,0.05231854,0.8770135,-0.116779514,0.268851161,0.9407211,-0.300686657,-0.0323352069,1.02625144,-0.245357275,-0.0744369254,1.02043545,-0.103609994,0.197203323,0.9501426,-0.20813337,0.1488126,0.9740864,-0.0623664446,0.135903418,0.9477562,-0.2776586,-0.0542975627,1.040304,-0.190109223,0.07345912,0.9983091,-0.125077829,0.166932523,0.9632677,-0.154692367,0.08198571,0.9174576,-0.10792695,0.05977097,0.901856065,-0.190109223,0.07345912,0.9983091
260,no,unknown,unknown,unknown,yes,unknown,unknown,30,unknown,5,0.0,30,-0.10473102405344732,3,-0.1787054400525142,-0.147564188,0.203721642,0.8712731,0.019689925,0.05231854,0.8770135,-0.116779514,0.268851161,0.9407211,-0.300686657,-0.0323352069,1.02625144,-0.245357275,-0.0744369254,1.02043545,-0.103609994,0.197203323,0.9501426,-0.20813337,0.1488126,0.9740864,-0.0623664446,0.135903418,0.9477562,-0.2776586,-0.0542975627,1.040304,-0.190109223,0.07345912,0.9983091,-0.125077829,0.166932523,0.9632677,-0.154692367,0.08198571,0.9174576,-0.10792695,0.05977097,0.901856065,-0.190109223,0.07345912,0.9983091
261,no,unknown,unknown,unknown,yes,unknown,unknown,30,unknown,5,0.0,30,-0.10219445847690746,3,-0.17554571216617382,-0.147513017,0.203599691,0.8711456,0.0198215786,0.0522984378,0.876913,-0.116901562,0.268890381,0.9406121,-0.3005842,-0.0320477,1.02616322,-0.245316416,-0.07422644,1.02049541,-0.103672944,0.197355524,0.950363159,-0.207371414,0.149270028,0.9734687,-0.0623485073,0.135999352,0.9477458,-0.2775867,-0.05405079,1.04031181,-0.190109923,0.07363843,0.9984299,-0.125126123,0.167090043,0.9634648,-0.154606044,0.08175808,0.9175466,-0.1079675,0.05977322,0.9018159,-0.190109923,0.07363843,0.9984299
262,no,unknown,unknown,unknown,yes,unknown,unknown,30,unknown,5,0.0,30,-0.10219445847690746,3,-0.17554571216617382,-0.147513017,0.203599691,0.8711456,0.0198215786,0.0522984378,0.876913,-0.116901562,0.268890381,0.9406121,-0.3005842,-0.0320477,1.02616322,-0.245316416,-0.07422644,1.02049541,-0.103672944,0.197355524,0.950363159,-0.207371414,0.149270028,0.9734687,-0.0623485073,0.135999352,0.9477458,-0.2775867,-0.05405079,1.04031181,-0.190109923,0.07363843,0.9984299,-0.125126123,0.167090043,0.9634648,-0.154606044,0.08175808,0.9175466,-0.1079675,0.05977322,0.9018159,-0.190109923,0.07363843,0.9984299
263,no,unknown,unknown,unknown,yes,unknown,unknown,30,unknown,5,0.0,25,-0.1019663770214269,3,-0.1759028557095177,-0.147620529,0.203369573,0.8709476,0.019755125,0.0516086631,0.8767707,-0.117006905,0.268929362,0.9405288,-0.300554663,-0.0317127258,1.02616489,-0.24532783,-0.07418211,1.020514,-0.103761174,0.197492659,0.950586557,-0.207233474,0.149293482,0.973412633,-0.0625276,0.135418087,0.947692633,-0.277583629,-0.0538891926,1.04033566,-0.190148413,0.07378499,0.998551965,-0.125203341,0.167229891,0.963665545,-0.154551819,0.0814273059,0.9175827,-0.108167991,0.05944238,0.901778758,-0.190148413,0.07378499,0.998551965
264,no,unknown,unknown,unknown,yes,unknown,unknown,30,unknown,5,0.0,25,-0.1019663770214269,3,-0.1759028557095177,-0.147620529,0.203369573,0.8709476,0.019755125,0.0516086631,0.8767707,-0.117006905,0.268929362,0.9405288,-0.300554663,-0.0317127258,1.02616489,-0.24532783,-0.07418211,1.020514,-0.103761174,0.197492659,0.950586557,-0.207233474,0.149293482,0.973412633,-0.0625276,0.135418087,0.947692633,-0.277583629,-0.0538891926,1.04033566,-0.190148413,0.07378499,0.998551965,-0.125203341,0.167229891,0.963665545,-0.154551819,0.0814273059,0.9175827,-0.108167991,0.05944238,0.901778758,-0.190148413,0.07378499,0.998551965
265,no,unknown,unknown,unknown,yes,unknown,unknown,30,unknown,5,0.0,25,-0.10047782723825491,3,-0.17554815122963893,-0.147576615,0.203276515,0.87088716,0.0199244414,0.0516545139,0.8766576,-0.117117792,0.2689862,0.940421462,-0.300480664,-0.031607084,1.026117,-0.245261252,-0.07399938,1.02054989,-0.103782907,0.197634056,0.9507366,-0.207182378,0.149339542,0.973334134,-0.06246633,0.135575026,0.9476653,-0.277510464,-0.0537441857,1.04033875,-0.1901275,0.07391905,0.998636067,-0.125215366,0.16736801,0.9638012,-0.1544811,0.08119717,0.9176441,-0.108155921,0.05950115,0.901754,-0.1901275,0.07391905,0.998636067
266,no,unknown,unknown,unknown,yes,unknown,unknown,30,unknown,5,0.0,25,-0.10047782723825491,3,-0.17554815122963893,-0.147576615,0.203276515,0.87088716,0.0199244414,0.0516545139,0.8766576,-0.117117792,0.2689862,0.940421462,-0.300480664,-0.031607084,1.026117,-0.245261252,-0.07399938,1.02054989,-0.103782907,0.197634056,0.9507366,-0.207182378,0.149339542,0.973334134,-0.06246633,0.135575026,0.9476653,-0.277510464,-0.0537441857,1.04033875,-0.1901275,0.07391905,0.998636067,-0.125215366,0.16736801,0.9638012,-0.1544811,0.08119717,0.9176441,-0.108155921,0.05950115,0.901754,-0.1901275,0.07391905,0.998636067
267,no,unknown,unknown,unknown,yes,unknown,unknown,30,unknown,5,0.0,30,-0.0988176830270774,3,-0.17463073416484653,-0.147663265,0.202983141,0.8707018,0.0202536564,0.0522763953,0.876559556,-0.11726401,0.2690273,0.940335,-0.30039373,-0.0315364748,1.02610183,-0.245155454,-0.0737205744,1.02062547,-0.103808448,0.197773889,0.9509171,-0.207101181,0.149428964,0.9732069,-0.0622408278,0.136309072,0.9476495,-0.277409554,-0.05358353,1.04037035,-0.190095037,0.0740627944,0.998749256,-0.125227332,0.167507559,0.9639673,-0.154668182,0.0808708,0.917782,-0.108006448,0.05983366,0.901715159,-0.190095037,0.0740627944,0.998749256
268,no,unknown,unknown,unknown,yes,unknown,unknown,30,unknown,5,0.0,30,-0.0988176830270774,3,-0.17463073416484653,-0.147663265,0.202983141,0.8707018,0.0202536564,0.0522763953,0.876559556,-0.11726401,0.2690273,0.940335,-0.30039373,-0.0315364748,1.02610183,-0.245155454,-0.0737205744,1.02062547,-0.103808448,0.197773889,0.9509171,-0.207101181,0.149428964,0.9732069,-0.0622408278,0.136309072,0.9476495,-0.277409554,-0.05358353,1.04037035,-0.190095037,0.0740627944,0.998749256,-0.125227332,0.167507559,0.9639673,-0.154668182,0.0808708,0.917782,-0.108006448,0.05983366,0.901715159,-0.190095037,0.0740627944,0.998749256
269,no,unknown,unknown,unknown,yes,unknown,unknown,30,unknown,5,0.0,35,-0.12349758678108773,3,-0.1888184847705373,-0.147833586,0.202967644,0.870789647,0.0175332017,0.0446503051,0.8763944,-0.117451556,0.267970443,0.939973831,-0.3007993,-0.0335381478,1.0228287,-0.2453892,-0.07701399,1.01595068,-0.104383223,0.1956965,0.948880732,-0.208553851,0.146906376,0.9750016,-0.06509871,0.1287449,0.947588,-0.277738452,-0.0561946668,1.03647387,-0.190575019,0.07179998,0.996009946,-0.125788629,0.165385529,0.961789846,-0.154664189,0.08066617,0.9179187,-0.110502541,0.05613253,0.9019187,-0.190575019,0.07179998,0.996009946
270,no,unknown,unknown,unknown,yes,unknown,unknown,30,unknown,5,0.0,35,-0.12349758678108773,3,-0.1888184847705373,-0.147833586,0.202967644,0.870789647,0.0175332017,0.0446503051,0.8763944,-0.117451556,0.267970443,0.939973831,-0.3007993,-0.0335381478,1.0228287,-0.2453892,-0.07701399,1.01595068,-0.104383223,0.1956965,0.948880732,-0.208553851,0.146906376,0.9750016,-0.06509871,0.1287449,0.947588,-0.277738452,-0.0561946668,1.03647387,-0.190575019,0.07179998,0.996009946,-0.125788629,0.165385529,0.961789846,-0.154664189,0.08066617,0.9179187,-0.110502541,0.05613253,0.9019187,-0.190575019,0.07179998,0.996009946
271,no,unknown,unknown,unknown,yes,unknown,unknown,30,unknown,5,0.0,35,-0.13351582809264675,3,-0.1979426518404379,-0.147894934,0.2027944,0.8706479,0.016760692,0.0420861952,0.8760599,-0.117636561,0.2674669,0.939621747,-0.3007441,-0.0344282463,1.02080035,-0.245355636,-0.07814217,1.01336086,-0.104652286,0.194590762,0.9474975,-0.209673509,0.145437837,0.976168454,-0.0659982,0.126284465,0.947351635,-0.277690023,-0.0572206154,1.03416955,-0.19070743,0.07074046,0.9942403,-0.1260303,0.164288908,0.9603265,-0.154643163,0.08037656,0.9179948,-0.111253552,0.0549843237,0.9018846,-0.19070743,0.07074046,0.9942403
272,no,unknown,unknown,unknown,yes,unknown,unknown,30,unknown,5,0.0,35,-0.13351582809264675,3,-0.1979426518404379,-0.147894934,0.2027944,0.8706479,0.016760692,0.0420861952,0.8760599,-0.117636561,0.2674669,0.939621747,-0.3007441,-0.0344282463,1.02080035,-0.245355636,-0.07814217,1.01336086,-0.104652286,0.194590762,0.9474975,-0.209673509,0.145437837,0.976168454,-0.0659982,0.126284465,0.947351635,-0.277690023,-0.0572206154,1.03416955,-0.19070743,0.07074046,0.9942403,-0.1260303,0.164288908,0.9603265,-0.154643163,0.08037656,0.9179948,-0.111253552,0.0549843237,0.9018846,-0.19070743,0.07074046,0.9942403
273,no,unknown,unknown,unknown,yes,unknown,unknown,30,unknown,5,0.0,25,-0.11887900311550646,3,-0.18382245930676053,-0.147995368,0.202391163,0.8702897,0.0173239578,0.04420291,0.877171159,-0.117836304,0.2677852,0.939582467,-0.300759166,-0.0337058343,1.02143836,-0.2452626,-0.07701404,1.01480973,-0.104690291,0.1952821,0.948271,-0.208780885,0.146366611,0.975178242,-0.06553969,0.1285268,0.948546648,-0.2776487,-0.05629494,1.03517246,-0.190711334,0.07154379,0.9951206,-0.126063257,0.16500482,0.961128235,-0.154649466,0.0799386,0.9180054,-0.111113362,0.05604896,0.902468443,-0.190711334,0.07154379,0.9951206
274,no,unknown,unknown,unknown,yes,unknown,unknown,30,unknown,5,0.0,25,-0.11887900311550646,3,-0.18382245930676053,-0.147995368,0.202391163,0.8702897,0.0173239578,0.04420291,0.877171159,-0.117836304,0.2677852,0.939582467,-0.300759166,-0.0337058343,1.02143836,-0.2452626,-0.07701404,1.01480973,-0.104690291,0.1952821,0.948271,-0.208780885,0.146366611,0.975178242,-0.06553969,0.1285268,0.948546648,-0.2776487,-0.05629494,1.03517246,-0.190711334,0.07154379,0.9951206,-0.126063257,0.16500482,0.961128235,-0.154649466,0.0799386,0.9180054,-0.111113362,0.05604896,0.902468443,-0.190711334,0.07154379,0.9951206
275,no,unknown,unknown,unknown,yes,unknown,unknown,30,unknown,5,0.0,35,-0.11621150984889118,3,-0.1768807428835447,-0.148060858,0.20228146,0.870234251,0.01833593,0.047095146,0.8775312,-0.117964566,0.268053442,0.9396416,-0.300497144,-0.03323012,1.02209854,-0.245072931,-0.07592693,1.01562846,-0.104728125,0.195821285,0.948939741,-0.208402842,0.146962538,0.9746849,-0.06462547,0.131547,0.948984861,-0.2774055,-0.0555307679,1.03591979,-0.1906194,0.07218557,0.995819151,-0.126072228,0.165565982,0.961805,-0.154827312,0.07975188,0.9181758,-0.110459372,0.05749717,0.902635753,-0.1906194,0.07218557,0.995819151
276,no,unknown,unknown,unknown,yes,unknown,unknown,30,unknown,5,0.0,35,-0.11621150984889118,3,-0.1768807428835447,-0.148060858,0.20228146,0.870234251,0.01833593,0.047095146,0.8775312,-0.117964566,0.268053442,0.9396416,-0.300497144,-0.03323012,1.02209854,-0.245072931,-0.07592693,1.01562846,-0.104728125,0.195821285,0.948939741,-0.208402842,0.146962538,0.9746849,-0.06462547,0.131547,0.948984861,-0.2774055,-0.0555307679,1.03591979,-0.1906194,0.07218557,0.995819151,-0.126072228,0.165565982,0.961805,-0.154827312,0.07975188,0.9181758,-0.110459372,0.05749717,0.902635753,-0.1906194,0.07218557,0.995819151
277,no,unknown,unknown,unknown,yes,unknown,unknown,30,unknown,5,0.0,30,-0.10826265865153831,3,-0.17399351052523065,-0.148308143,0.20218344,0.870195031,0.0193314422,0.0496183448,0.877319932,-0.118145347,0.2682075,0.9395283,-0.30042395,-0.0330899954,1.02232838,-0.244967222,-0.07523742,1.01630092,-0.10474772,0.196187511,0.949290752,-0.208116442,0.147330433,0.9742287,-0.0637244955,0.1341922,0.9488488,-0.277306259,-0.05515463,1.03635275,-0.190582037,0.0725579,0.9962092,-0.126079351,0.165932536,0.962166846,-0.1550307,0.0795505047,0.9183075,-0.109725736,0.0587672479,0.902469456,-0.190582037,0.0725579,0.9962092
278,no,unknown,unknown,unknown,yes,unknown,unknown,30,unknown,5,0.0,30,-0.10826265865153831,3,-0.17399351052523065,-0.148308143,0.20218344,0.870195031,0.0193314422,0.0496183448,0.877319932,-0.118145347,0.2682075,0.9395283,-0.30042395,-0.0330899954,1.02232838,-0.244967222,-0.07523742,1.01630092,-0.10474772,0.196187511,0.949290752,-0.208116442,0.147330433,0.9742287,-0.0637244955,0.1341922,0.9488488,-0.277306259,-0.05515463,1.03635275,-0.190582037,0.0725579,0.9962092,-0.126079351,0.165932536,0.962166846,-0.1550307,0.0795505047,0.9183075,-0.109725736,0.0587672479,0.902469456,-0.190582037,0.0725579,0.9962092
279,no,unknown,unknown,unknown,yes,unknown,unknown,30,unknown,5,0.0,30,-0.10782388082183436,3,-0.1907463157614131,-0.1482377,0.201956123,0.870074332,0.0206288453,0.05132675,0.8748252,-0.118430652,0.268037438,0.9391847,-0.299785376,-0.0349148735,1.02080655,-0.244712427,-0.07526429,1.01484525,-0.104980856,0.195625409,0.9484163,-0.208523,0.146621227,0.974683464,-0.0626299158,0.136129543,0.9465124,-0.2768635,-0.0560422279,1.03493178,-0.190508172,0.07185143,0.995089,-0.126244932,0.165333733,0.9612406,-0.155127957,0.07911719,0.918505,-0.108558632,0.05960301,0.9011051,-0.190508172,0.07185143,0.995089
280,no,unknown,unknown,unknown,yes,unknown,unknown,30,unknown,5,0.0,30,-0.10782388082183436,3,-0.1907463157614131,-0.1482377,0.201956123,0.870074332,0.0206288453,0.05132675,0.8748252,-0.118430652,0.268037438,0.9391847,-0.299785376,-0.0349148735,1.02080655,-0.244712427,-0.07526429,1.01484525,-0.104980856,0.195625409,0.9484163,-0.208523,0.146621227,0.974683464,-0.0626299158,0.136129543,0.9465124,-0.2768635,-0.0560422279,1.03493178,-0.190508172,0.07185143,0.995089,-0.126244932,0.165333733,0.9612406,-0.155127957,0.07911719,0.918505,-0.108558632,0.05960301,0.9011051,-0.190508172,0.07185143,0.995089
281,no,unknown,unknown,unknown,yes,unknown,unknown,30,unknown,5,0.0,35,-0.09959589619096675,3,-0.18619997106142053,-0.148291618,0.201640978,0.869872749,0.021195218,0.0526562445,0.874951959,-0.118543014,0.2682466,0.93917644,-0.2997471,-0.03463664,1.02129126,-0.244610444,-0.0746523142,1.01578164,-0.104942381,0.19606702,0.9489068,-0.208332211,0.1469832,0.9742498,-0.0621559769,0.137566686,0.9467128,-0.27679047,-0.05560039,1.03563285,-0.19045037,0.07229274,0.9956752,-0.126202285,0.165774226,0.9617543,-0.155313969,0.07879123,0.9186307,-0.108216278,0.060283456,0.9011594,-0.19045037,0.07229274,0.9956752
282,no,unknown,unknown,unknown,yes,unknown,unknown,30,unknown,5,0.0,35,-0.09959589619096675,3,-0.18619997106142053,-0.148291618,0.201640978,0.869872749,0.021195218,0.0526562445,0.874951959,-0.118543014,0.2682466,0.93917644,-0.2997471,-0.03463664,1.02129126,-0.244610444,-0.0746523142,1.01578164,-0.104942381,0.19606702,0.9489068,-0.208332211,0.1469832,0.9742498,-0.0621559769,0.137566686,0.9467128,-0.27679047,-0.05560039,1.03563285,-0.19045037,0.07229274,0.9956752,-0.126202285,0.165774226,0.9617543,-0.155313969,0.07879123,0.9186307,-0.108216278,0.060283456,0.9011594,-0.19045037,0.07229274,0.9956752
283,no,unknown,unknown,unknown,yes,unknown,unknown,30,unknown,10,0.0,30,-0.0997403005318909,3,-0.18272948319200086,-0.148264825,0.201540411,0.8698197,0.0216784235,0.053629715,0.875050664,-0.118658237,0.2684021,0.939216733,-0.29959318,-0.0343838334,1.02191389,-0.244448721,-0.07420494,1.01639545,-0.10485179,0.196433753,0.9493763,-0.208075389,0.147267774,0.973920465,-0.0617625751,0.1386419,0.9468832,-0.2766258,-0.05524159,1.03626108,-0.190321714,0.07265629,0.9962187,-0.12610285,0.1661395,0.9622422,-0.155189157,0.07858291,0.9187144,-0.107933126,0.0607730746,0.9012048,-0.190321714,0.07265629,0.9962187
284,no,unknown,unknown,unknown,yes,unknown,unknown,30,unknown,10,0.0,30,-0.0997403005318909,3,-0.18272948319200086,-0.148264825,0.201540411,0.8698197,0.0216784235,0.053629715,0.875050664,-0.118658237,0.2684021,0.939216733,-0.29959318,-0.0343838334,1.02191389,-0.244448721,-0.07420494,1.01639545,-0.10485179,0.196433753,0.9493763,-0.208075389,0.147267774,0.973920465,-0.0617625751,0.1386419,0.9468832,-0.2766258,-0.05524159,1.03626108,-0.190321714,0.07265629,0.9962187,-0.12610285,0.1661395,0.9622422,-0.155189157,0.07858291,0.9187144,-0.107933126,0.0607730746,0.9012048,-0.190321714,0.07265629,0.9962187
285,no,unknown,unknown,unknown,yes,unknown,unknown,30,unknown,5,0.0,30,-0.10244390354686851,3,-0.1749004367851205,-0.1482635,0.201414019,0.869734347,0.0220100954,0.0542812981,0.875085,-0.118770272,0.268473864,0.9392355,-0.299469173,-0.034205012,1.02250278,-0.244390249,-0.0738926753,1.01684046,-0.104810365,0.196661219,0.949727654,-0.20718886,0.147539,0.972726166,-0.0615155548,0.13938649,0.9469848,-0.276531667,-0.0549863055,1.036781,-0.190253511,0.0728981048,0.996649563,-0.12605533,0.1663701,0.962613344,-0.155350268,0.0784031,0.9188212,-0.107770085,0.0611109175,0.901219368,-0.190253511,0.0728981048,0.996649563
286,no,unknown,unknown,unknown,yes,unknown,unknown,30,unknown,5,0.0,30,-0.10244390354686851,3,-0.1749004367851205,-0.1482635,0.201414019,0.869734347,0.0220100954,0.0542812981,0.875085,-0.118770272,0.268473864,0.9392355,-0.299469173,-0.034205012,1.02250278,-0.244390249,-0.0738926753,1.01684046,-0.104810365,0.196661219,0.949727654,-0.20718886,0.147539,0.972726166,-0.0615155548,0.13938649,0.9469848,-0.276531667,-0.0549863055,1.036781,-0.190253511,0.0728981048,0.996649563,-0.12605533,0.1663701,0.962613344,-0.155350268,0.0784031,0.9188212,-0.107770085,0.0611109175,0.901219368,-0.190253511,0.0728981048,0.996649563
287,no,unknown,unknown,unknown,yes,unknown,unknown,30,unknown,5,0.0,35,-0.10346093009082262,3,-0.1729665434725436,-0.148370892,0.2013146,0.869649649,0.0223128069,0.05484981,0.8750805,-0.118893132,0.268555582,0.939217,-0.29936412,-0.0340519957,1.02288437,-0.244291991,-0.0736262351,1.01716614,-0.104754962,0.196883351,0.950002551,-0.207084969,0.147726208,0.972516954,-0.06129521,0.1400449,0.9470457,-0.276426554,-0.0547705851,1.037142,-0.1901722,0.07311807,0.9969663,-0.125993788,0.166591376,0.96289897,-0.155490562,0.07823913,0.918913,-0.107621886,0.06139709,0.9012232,-0.1901722,0.07311807,0.9969663
288,no,unknown,unknown,unknown,yes,unknown,unknown,30,unknown,5,0.0,35,-0.10346093009082262,3,-0.1729665434725436,-0.148370892,0.2013146,0.869649649,0.0223128069,0.05484981,0.8750805,-0.118893132,0.268555582,0.939217,-0.29936412,-0.0340519957,1.02288437,-0.244291991,-0.0736262351,1.01716614,-0.104754962,0.196883351,0.950002551,-0.207084969,0.147726208,0.972516954,-0.06129521,0.1400449,0.9470457,-0.276426554,-0.0547705851,1.037142,-0.1901722,0.07311807,0.9969663,-0.125993788,0.166591376,0.96289897,-0.155490562,0.07823913,0.918913,-0.107621886,0.06139709,0.9012232,-0.1901722,0.07311807,0.9969663
289,no,unknown,unknown,unknown,yes,unknown,unknown,30,unknown,5,0.0,40,-0.10173415700081817,3,-0.17168544099034944,-0.148394674,0.2012259,0.8695854,0.022577472,0.0552711748,0.87506783,-0.118985668,0.26862973,0.9392238,-0.299285918,-0.0339534953,1.02313137,-0.244180873,-0.07340586,1.01750588,-0.104682282,0.197060391,0.9502346,-0.206990346,0.14785254,0.9723913,-0.0611110628,0.140552908,0.947096944,-0.276329,-0.0546099,1.03744268,-0.190085471,0.07328814,0.997232437,-0.125917733,0.166766524,0.963139951,-0.155290186,0.07804148,0.9189577,-0.107471116,0.06159444,0.901349,-0.190085471,0.07328814,0.997232437
290,no,unknown,unknown,unknown,yes,unknown,unknown,30,unknown,5,0.0,40,-0.10173415700081817,3,-0.17168544099034944,-0.148394674,0.2012259,0.8695854,0.022577472,0.0552711748,0.87506783,-0.118985668,0.26862973,0.9392238,-0.299285918,-0.0339534953,1.02313137,-0.244180873,-0.07340586,1.01750588,-0.104682282,0.197060391,0.9502346,-0.206990346,0.14785254,0.9723913,-0.0611110628,0.140552908,0.947096944,-0.276329,-0.0546099,1.03744268,-0.190085471,0.07328814,0.997232437,-0.125917733,0.166766524,0.963139951,-0.155290186,0.07804148,0.9189577,-0.107471116,0.06159444,0.901349,-0.190085471,0.07328814,0.997232437
291,no,unknown,unknown,unknown,yes,unknown,unknown,30,unknown,0,0.0,40,-0.10264386712373573,3,-0.16860165015643291,-0.148437724,0.201110557,0.8695451,0.02281066,0.05560047,0.875038862,-0.119073831,0.2686851,0.9392099,-0.2991766,-0.03383559,1.02338564,-0.24406223,-0.0732428,1.01770854,-0.104596645,0.197202951,0.9504113,-0.206689477,0.148149818,0.971936047,-0.060955096,0.140964612,0.9471295,-0.276211768,-0.0544637851,1.037679,-0.189982608,0.07343366,0.9974392,-0.125827923,0.166909739,0.963324666,-0.155489475,0.07789685,0.9191298,-0.10736312,0.0616896041,0.901390731,-0.189982608,0.07343366,0.9974392
292,no,unknown,unknown,unknown,yes,unknown,unknown,30,unknown,0,0.0,40,-0.10264386712373573,3,-0.16860165015643291,-0.148437724,0.201110557,0.8695451,0.02281066,0.05560047,0.875038862,-0.119073831,0.2686851,0.9392099,-0.2991766,-0.03383559,1.02338564,-0.24406223,-0.0732428,1.01770854,-0.104596645,0.197202951,0.9504113,-0.206689477,0.148149818,0.971936047,-0.060955096,0.140964612,0.9471295,-0.276211768,-0.0544637851,1.037679,-0.189982608,0.07343366,0.9974392,-0.125827923,0.166909739,0.963324666,-0.155489475,0.07789685,0.9191298,-0.10736312,0.0616896041,0.901390731,-0.189982608,0.07343366,0.9974392
