,Unnamed: 0,face_engaged,face_glasses,face_happy,face_lefteyeclosed,face_lookingaway,face_mouthmoved,face_mouthopen,face_pitch,face_righteyeclosed,face_roll,face_size,face_yaw,hip_rot,index,shoulder_rot,ElbowLeftX,ElbowLeftY,ElbowLeftZ,ElbowRightX,ElbowRightY,ElbowRightZ,HeadX,HeadY,HeadZ,HipLeftX,HipLeftY,HipLeftZ,HipRightX,HipRightY,HipRightZ,NeckX,NeckY,NeckZ,ShoulderLeftX,ShoulderLeftY,ShoulderLeftZ,ShoulderRightX,ShoulderRightY,ShoulderRightZ,SpineBaseX,SpineBaseY,SpineBaseZ,SpineMidX,SpineMidY,SpineMidZ,SpineShoulderX,SpineShoulderY,SpineShoulderZ,WristLeftX,WristLeftY,WristLeftZ,WristRightX,WristRightY,WristRightZ,pedes_posX,pedes_posY,pedes_posZ
632,632,1,1,0,0,0,0,0,10,0,-10,0.0,-5,-0.02502344554044953,1,-0.06526061527746709,-0.2446007,0.009418236,1.07729578,0.06802725,-0.024444118100000002,1.11032557,-0.07434367,0.290258348,1.11142349,-0.128907159,-0.16880498800000002,1.14351606,-0.0347349122,-0.162843779,1.141159,-0.0998003855,0.17269828899999998,1.12321925,-0.19087041899999999,0.14598228,1.15087914,-0.02282787,0.171609581,1.139897,-0.08363796,-0.16946803,1.16757214,-0.09194109,0.005316204000000001,1.15078068,-0.09803722,0.131676391,1.13082159,-0.37203016899999997,-0.0632115453,1.14124191,-0.0169314221,0.110116042,1.12612736,-0.09194109,0.005316204000000001,1.15078068
633,633,1,1,1,0,0,0,1,10,0,-5,0.0,-10,-0.020598042410026208,1,-0.06606495100916279,-0.243835241,0.009421724,1.07716846,0.06811714,-0.0247862432,1.11032951,-0.0741517246,0.2903553,1.11152029,-0.12921248400000002,-0.16911672100000003,1.14269686,-0.03489685,-0.163106576,1.14075387,-0.09985164,0.172769859,1.1239152000000001,-0.19056294899999998,0.1460989,1.15091133,-0.0227415282,0.171271548,1.139808,-0.08387148,-0.169768035,1.16697466,-0.09199913,0.00527135562,1.15077591,-0.09811185,0.131708458,1.13139176,-0.372449845,-0.064562656,1.14097381,-0.0168915838,0.110157214,1.12614894,-0.09199913,0.00527135562,1.15077591
634,634,1,1,1,0,0,0,1,10,0,-5,0.0,-10,-0.020598042410026208,1,-0.06606495100916279,-0.243835241,0.009421724,1.07716846,0.06811714,-0.0247862432,1.11032951,-0.0741517246,0.2903553,1.11152029,-0.12921248400000002,-0.16911672100000003,1.14269686,-0.03489685,-0.163106576,1.14075387,-0.09985164,0.172769859,1.1239152000000001,-0.19056294899999998,0.1460989,1.15091133,-0.0227415282,0.171271548,1.139808,-0.08387148,-0.169768035,1.16697466,-0.09199913,0.00527135562,1.15077591,-0.09811185,0.131708458,1.13139176,-0.372449845,-0.064562656,1.14097381,-0.0168915838,0.110157214,1.12614894,-0.09199913,0.00527135562,1.15077591
635,635,1,1,0,0,0,0,0,10,0,-10,0.0,-5,-0.020850019208031367,1,-0.06788218801805329,-0.243472978,0.009705164470000001,1.07670677,0.06821091,-0.0250148289,1.11028516,-0.07394223,0.29044590000000003,1.11157763,-0.129098281,-0.16910864399999997,1.14216924,-0.03471087,-0.16326998199999998,1.140201,-0.0999842,0.17287345199999998,1.1243813,-0.190331832,0.146188647,1.15097189,-0.022578425699999998,0.171092525,1.1395669,-0.08372113,-0.16984786100000002,1.166433,-0.0920059,0.005268931,1.1507653,-0.09820752,0.13178853699999998,1.13176835,-0.37273657299999996,-0.0652647838,1.14081,-0.01686516,0.110181548,1.12613869,-0.0920059,0.005268931,1.1507653
636,636,1,1,0,0,0,0,0,10,0,-10,0.0,-5,-0.020850019208031367,1,-0.06788218801805329,-0.243472978,0.009705164470000001,1.07670677,0.06821091,-0.0250148289,1.11028516,-0.07394223,0.29044590000000003,1.11157763,-0.129098281,-0.16910864399999997,1.14216924,-0.03471087,-0.16326998199999998,1.140201,-0.0999842,0.17287345199999998,1.1243813,-0.190331832,0.146188647,1.15097189,-0.022578425699999998,0.171092525,1.1395669,-0.08372113,-0.16984786100000002,1.166433,-0.0920059,0.005268931,1.1507653,-0.09820752,0.13178853699999998,1.13176835,-0.37273657299999996,-0.0652647838,1.14081,-0.01686516,0.110181548,1.12613869,-0.0920059,0.005268931,1.1507653
637,637,0,0,0,0,0,0,0,10,0,-10,0.0,-5,-0.021190760637659074,1,-0.0700306314906379,-0.260769784,0.0164107271,1.0805583,0.06836103,-0.0254008565,1.11035967,-0.07362174,0.290494949,1.11168253,-0.129127711,-0.169185638,1.14160872,-0.0346498,-0.163506433,1.13960636,-0.099982664,0.173095584,1.12529457,-0.1901856,0.146146655,1.15135193,-0.0224147849,0.170713842,1.13958359,-0.08370769,-0.17000863,1.16585267,-0.0920089558,0.005267362579999999,1.150767,-0.09821336,0.131948963,1.13248181,-0.373555541,-0.06689933,1.14039683,-0.0166493915,0.110215895,1.12604678,-0.0920089558,0.005267362579999999,1.150767
638,638,0,0,0,0,0,0,0,10,0,-10,0.0,-5,-0.021190760637659074,1,-0.0700306314906379,-0.260769784,0.0164107271,1.0805583,0.06836103,-0.0254008565,1.11035967,-0.07362174,0.290494949,1.11168253,-0.129127711,-0.169185638,1.14160872,-0.0346498,-0.163506433,1.13960636,-0.099982664,0.173095584,1.12529457,-0.1901856,0.146146655,1.15135193,-0.0224147849,0.170713842,1.13958359,-0.08370769,-0.17000863,1.16585267,-0.0920089558,0.005267362579999999,1.150767,-0.09821336,0.131948963,1.13248181,-0.373555541,-0.06689933,1.14039683,-0.0166493915,0.110215895,1.12604678,-0.0920089558,0.005267362579999999,1.150767
639,639,0,0,0,0,0,0,0,10,0,-10,0.0,-10,-0.011351731844910016,1,-0.07668305979156162,-0.30555229999999994,0.0310833137,1.11537111,0.06871172,-0.026633357599999997,1.1108973,-0.07133607,0.29046917,1.1115066999999998,-0.12873905900000002,-0.16866225,1.14037991,-0.03383131,-0.163780764,1.13930249,-0.09954639,0.173901618,1.12580073,-0.18780490800000002,0.149459958,1.15164781,-0.0217624679,0.16972191600000003,1.13889015,-0.0830692,-0.1699408,1.16515088,-0.09196224,0.005407601999999999,1.15072572,-0.09796297,0.1325596,1.13305187,-0.3926809,-0.0930466354,1.14470458,-0.009589525,0.109195247,1.1233809,-0.09196224,0.005407601999999999,1.15072572
640,640,0,0,0,0,0,0,0,10,0,-10,0.0,-10,-0.011351731844910016,1,-0.07668305979156162,-0.30555229999999994,0.0310833137,1.11537111,0.06871172,-0.026633357599999997,1.1108973,-0.07133607,0.29046917,1.1115066999999998,-0.12873905900000002,-0.16866225,1.14037991,-0.03383131,-0.163780764,1.13930249,-0.09954639,0.173901618,1.12580073,-0.18780490800000002,0.149459958,1.15164781,-0.0217624679,0.16972191600000003,1.13889015,-0.0830692,-0.1699408,1.16515088,-0.09196224,0.005407601999999999,1.15072572,-0.09796297,0.1325596,1.13305187,-0.3926809,-0.0930466354,1.14470458,-0.009589525,0.109195247,1.1233809,-0.09196224,0.005407601999999999,1.15072572
641,641,0,0,0,0,0,0,0,10,0,-20,0.0,-10,-0.002132961407084141,1,-0.08058957273255363,-0.298973471,0.0376282036,1.11382377,0.06863703,-0.0273423865,1.11123776,-0.06985781,0.290086955,1.110983,-0.126909062,-0.16826807,1.13826227,-0.0320654064,-0.16399160000000002,1.13806,-0.101987705,0.17421679999999998,1.12805629,-0.18641839999999998,0.151602224,1.15174782,-0.021735418599999997,0.1691216,1.13844728,-0.08124880000000001,-0.169857576,1.16346335,-0.09203201,0.00550014665,1.15068972,-0.09955734,0.1328427,1.13461292,-0.389414132,-0.08474356,1.14120626,-0.009421206,0.10861039199999999,1.12384224,-0.09203201,0.00550014665,1.15068972
